incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc003933,Drug Offense,Central,Lakewood,Il,2212 Washington Ave,25.234934,-109.962139,2018-06-06 17:03:52,Off0025,Anthony,Green,6798.0,Sus00161,Susan,Miller,20.0,Male,Black,Vic00853,Michelle,Smith,78.0,Male,3167793090,Hands/Feet,High,Under Investigation,Arrest Made,1.0,9298.59,Yes,
Inc002357,Drug Offense,West,Hillcrest,Ca,6008 Park Rd,38.544726,-117.40937,2023-12-17 01:20:22,Off0149,Carol,Miller,8386.0,Sus00127,Nancy,Allen,51.0,,Hispanic,Vic00877,Carol,Williams,19.0,Female,,Firearm,Low,Under Investigation,Dismissed,3.0,36907.43,No,Incident At 6008 Park Rd. Officer Responded At Scene.
Inc002091,Tresspassing,West,Fairview,Pa,4945 Elm Blvd,39.257568,-97.415503,,Off0117,Karen,Garcia,4252.0,Sus00411,Mark,Green,30.0,Male,Black,Vic00279,Robert,Smith,42.0,Other,5197314687,,High,Under Investigation,No Arrest,4.0,13025.15,,Incident At 4945 Elm Blvd. Officer Responded At Scene.
Inc004787,Vandalism,North,Maplewood,Il,1756 Park Rd,40.284808,,2024-07-31 18:38:02,Off0070,Jennifer,Davis,9660.0,Sus00022,Mark,Thompson,,Female,White,Vic00640,John,Jackson,59.0,Unknown,9259687987,Pistol,High,Under Investigation,Warning,5.0,44725.79,Yes,Incident At 1756 Park Rd. Officer Responded At Scene.
Inc003635,Domestic Violence,East,Riverside,Fl,5765 River Rd,36.15439,-77.266241,2020-10-13 23:07:04,Off0103,Thomas,Williams,9930.0,Sus00334,Daniel,Hall,59.0,Female,Asian,Vic00244,Robert,Harris,47.0,Male,9724536800,Knife,,Resolved,No Arrest,3.0,46518.02.0,No,Incident At 5765 River Rd. Officer Responded At Scene.
Inc002929,Trespassing,Midtown,Springfield,Pa,6036 Maple Dr,37.456066,-115.122266,2022-01-05 22:58:42,Off0090,Mark,Allen,4175.0,Sus00632,Emily,Thompson,43.0,Female,,,,,,,,Knife,Critical,Closed,,0.0,42845.57,Yes,Incident At 6036 Maple Dr. Officer Responded At Scene.
Inc003331,Stealing,Central,Centerville,Ga,3750 Elm Blvd,39.006667,-110.374185,2020-01-27 08:11:54,Off0124,Matthew,Hall,8327.0,Sus00009,Barbara,Williams,70.0,Unknown,Other,Vic00516,Karen,Williams,24.0,Male,9629085100,Firearm,Medium,Closed,Dismissed,4.0,1509.5.0,Yes,Incident At 3750 Elm Blvd. Officer Responded At Scene.
Inc003899,Manslaughter,Central,Riverside,Ga,8740 Cedar Lane,33.541093,-87.895281,,Off0143,Michelle,Jones,4999.0,Sus00689,Jennifer,Moore,43.0,Female,Other,Vic00955,Michelle,Walker,11.0,Male,7617804372,,Low,,Arrest Made,3.0,48438.9,Yes,Incident At 8740 Cedar Lane. Officer Responded At Scene.
Inc000752,Vandalism,West,Oakdale,Nc,1523 Cedar Lane,28.389146,-86.119057,,Off0002,Chris,Johnson,8592.0,Sus00645,Carol,Flores,43.0,Female,,Vic00513,Jennifer,White,75.0,Male,8426198307,Pistol,,Closed,No Arrest,0.0,30079.24,No,
Inc002207,Duii,West,Centerville,Il,8046 Maple Dr,,,2021-04-28 05:25:51,Off0046,Susan,Moore,8577.0,,,,,,,Vic00841,Matthew,Lee,,Other,7497329927,Hands/Feet,Low,Resolved,Arrest Made,5.0,8846.8.0,Yes,Incident At 8046 Maple Dr. Officer Responded At Scene.
Inc94119,Armed Robbery,Northeast,Lakewood,Nc,6475 Cedar Lane,36.864253,-88.853764,2018-10-02 06:18:49,Off0003,Charles,Garcia,4014.0,Sus00131,Emily,Wilson,36.0,Male,Hispanic,Vic00940,Susan,Nguyen,35.0,Male,8562334765,Unarmed,High,Open,Arrest Made,2.0,3504.33,Yes,Incident At 6475 Cedar Lane. Officer Responded At Scene.
Inc004402,Trespassing,Northwest,Oakdale,Ny,4648 Park Rd,40.379168,-79.059713,2024-11-13 16:17:06,Off0069,Anthony,Harris,7205.0,Sus00182,Karen,Thompson,47.0,Female,,Vic00591,Richard,Young,57.0,Female,4896695146,Unarmed,Low,Pending,Warning,,40740.56,No,Incident At 4648 Park Rd. Officer Responded At Scene.
Inc001134,Arsen,West,Fairview,Pa,808 Washington Ave,38.138689,-120.423353,2021-08-12 09:30:39,Off0099,John,Hill,8323.0,Sus00120,James,Hill,20.0,Female,Hispanic,Vic00885,William,Torres,69.0,Female,5606782632,Hands/Feet,Critical,Closed,Dismissed,4.0,2199.03,Yes,Incident At 808 Washington Ave. Officer Responded At Scene.
Inc000432,Armed Robbery,South,Lakewood,Tx,9360 Maple Dr,29.521659,-72.161319,2022-12-18 12:53:23,Off0008,James,Taylor,8616.0,Sus00488,James,Johnson,21.0,Male,Asian,Vic00140,Donna,Young,11.0,Male,6723218560,Blunt Object,Critical,Under Investigation,Arrest Made,,22573.55,Yes,
Inc003870,Property Damage,Southeast,Fairview,Tx,4348 Main St,39.017326,-102.101359,2023-04-09 23:41:52,Off0106,Michelle,Miller,4984.0,Sus00351,Patricia,Smith,16.0,Other,Black,Vic00601,Michael,Taylor,55.0,Male,3727972381,Pistol,Low,Open,Arrest Made,2.0,7344.58,Yes,Incident At 4348 Main St. Officer Responded At Scene.
Inc004540,Arson,Southeast,Lakewood,Il,6490 Park Rd,33.416551,-71.264275,2021-06-03 04:47:36,Off0110,Nancy,Taylor,3312.0,,,,,,,Vic00089,Charles,Martin,35.0,Female,5664451022,Firearm,,Closed,Arrest Made,5.0,7363.56,No,
Inc001426,Theft/Larceny,Northeast,Maplewood,Ca,367 River Rd,35.354178,-106.114253,,Off0135,Richard,Harris,6213.0,,,,,,,,,,,,,Unarmed,Low,Open,No Arrest,2.0,37791.47,,Incident At 367 River Rd. Officer Responded At Scene.
Inc003929,Property Damage,East,Riverside,Ca,5074 Sunset Blvd,27.722637,,2023-08-24 19:27:30,Off0008,Joseph,Martin,5321.0,Sus00251,Sarah,Torres,27.0,Male,Black,Vic00144,Daniel,Jones,86.0,Unknown,4109053629,,Critical,Resolved,Warning,2.0,,No,Incident At 5074 Sunset Blvd. Officer Responded At Scene.
Inc000612,Manslaughter,Central,Oakdale,Nc,8501 Lincoln St,31.247349,-108.879067,2018-08-04 10:05:42,Off0120,James,Flores,5037.0,Sus00416,James,Johnson,,Male,Hispanic,Vic00005,Joseph,Harris,,,6924206078,Knife,Medium,Pending,Arrest Made,3.0,26390.26.0,No,Incident At 8501 Lincoln St. Officer Responded At Scene.
Inc002047,Kidnapping,Southwest,Springfield,Il,678 Sunset Blvd,38.39301,-113.276491,,Off0109,Michael,Davis,2561.0,Sus00337,Jessica,Walker,69.0,Male,,Vic00175,Mark,Garcia,11.0,,6581833862,Blunt Object,Medium,Pending,,4.0,23068.5,No,Incident At 678 Sunset Blvd. Officer Responded At Scene.
Inc003398,Arson,Northeast,Riverside,Nc,5668 Park Rd,47.931947,-106.329703,2019-07-03 15:50:35,Off0077,David,Hall,6265.0,Sus00083,Daniel,Hill,50.0,Male,Unknown,Vic00861,Robert,White,56.0,Female,,Hands/Feet,Medium,Under Investigation,,2.0,9391.92,No,Incident At 5668 Park Rd. Officer Responded At Scene.
Inc003295,Assault & Battery,North,Fairview,Fl,2459 Lincoln St,26.129191,-119.570069,2019-10-10 16:43:18,Off0123,Carol,Wilson,,Sus00555,Robert,Young,,Female,,Vic00832,Michael,Hill,10.0,Male,,Blunt Object,High,,Arrest Made,,27293.59,No,Incident At 2459 Lincoln St. Officer Responded At Scene.
Inc004384,Assault,Central,Lakewood,Ny,4415 Park Rd,46.772674,-88.002212,2018-12-26 11:16:18,Off0058,David,Scott,8443.0,Sus00301,Joseph,Hill,60.0,Other,Black,Vic00175,Mary,White,78.0,Male,7915468406,Blunt Object,Critical,Pending,Arrest Made,3.0,13594.28,No,Incident At 4415 Park Rd. Officer Responded At Scene.
Inc002446,Arsen,East,Maplewood,Oh,2588 River Rd,36.485076,-79.687255,2022-11-10 22:28:02,Off0089,David,Davis,9555.0,Sus00226,Jennifer,Garcia,36.0,Male,Hispanic,Vic00064,Michelle,Wilson,18.0,Male,7446202470,Firearm,Medium,,Warning,2.0,28822.77,Yes,Incident At 2588 River Rd. Officer Responded At Scene.
Inc000336,Theft,West,Springfield,Ga,7331 Park Rd,32.880013,-109.653865,2023-09-04 15:05:14,Off0141,Emily,Flores,9660.0,Sus00140,Michael,Davis,56.0,Male,,Vic00742,Patricia,Hall,57.0,Male,9078101295,Knife,Medium,Closed,Arrest Made,4.0,35377.36,Yes,Incident At 7331 Park Rd. Officer Responded At Scene.
Inc003340,Robbery,North,Oakdale,Pa,4533 Main St,41.580804,-106.3875,2022-10-18 04:49:19,Off0140,Richard,Lee,1839.0,Sus00243,Susan,Wright,26.0,Female,,,,,,,,Unarmed,Low,,Arrest Made,0.0,33151.61,Yes,Incident At 4533 Main St. Officer Responded At Scene.
Inc002848,Armed Robbery,West,Centerville,Pa,364 Park Rd,43.343265,-89.034698,2021-09-05 07:27:08,Off0078,Thomas,Torres,2822.0,,,,,,,,,,,,,Knife,Medium,Under Investigation,Arrest Made,1.0,10915.78,,Incident At 364 Park Rd. Officer Responded At Scene.
Inc004897,Trespass,Midtown,Hillcrest,Ca,4478 River Rd,35.706925,-100.928592,2023-06-23 09:12:27,Off0134,Daniel,Lee,8672.0,Sus00093,Robert,Torres,66.0,Female,White,Vic00253,Susan,Allen,37.0,Male,6523605240,Firearm,Low,Pending,No Arrest,5.0,29694.34,No,
Inc003274,Theft,Southeast,Centerville,Tx,7326 Park Rd,25.146215,-100.18968,2022-07-01 08:05:53,Off0058,Charles,Anderson,2970.0,Sus00290,Linda,Young,59.0,Unknown,Asian,Vic00842,David,Hill,40.0,Male,3389785041,Hands/Feet,Medium,Pending,No Arrest,1.0,20944.99,Yes,Incident At 7326 Park Rd. Officer Responded At Scene.
Inc000115,Arson,West,Springfield,Az,6351 Washington Ave,27.664228,-105.828971,,Off0023,David,White,1755.0,Sus00106,Ashley,Wright,,Male,,Vic00777,Mark,Miller,51.0,Male,3973935532,Pistol,Medium,Closed,,0.0,13632.71,Yes,Incident At 6351 Washington Ave. Officer Responded At Scene.
Inc003573,Drug Offense,South,Fairview,Pa,2690 Washington Ave,47.55494,-93.985959,2020-12-28 16:44:20,Off0140,Mark,Anderson,1772.0,Sus00504,James,Lee,,Male,Hispanic,Vic00552,Donna,Nguyen,,Unknown,6221124381,Rifle,Medium,Under Investigation,Arrest Made,1.0,24950.18,,Incident At 2690 Washington Ave. Officer Responded At Scene.
Inc004008,Dui,South,Oakdale,Tx,7584 Oak Ave,46.635739,-74.885352,2022-10-10 22:01:04,Off0120,Carol,Miller,2569.0,,,,,,,Vic00959,Mark,Anderson,13.0,,7416716848,Hands/Feet,Critical,Under Investigation,Warning,,45222.95,Yes,
Inc004089,Property Damage,East,Springfield,Az,6227 Washington Ave,45.869505,-79.887028,2019-02-14 00:32:12,Off0113,William,Allen,6004.0,Sus00267,Matthew,Wright,42.0,Female,Black,,,,,,,Hands/Feet,High,,Warning,3.0,,No,Incident At 6227 Washington Ave. Officer Responded At Scene.
Inc004873,Trespass,West,Springfield,Tx,9814 Park Rd,38.361326,-94.271319,2021-03-28 17:21:12,Off0113,Sarah,Smith,8050.0,,,,,,,Vic00728,Barbara,Garcia,52.0,Male,2371408357,Blunt Object,Medium,,No Arrest,1.0,,Yes,Incident At 9814 Park Rd. Officer Responded At Scene.
Inc004069,Dui,Northeast,Riverside,Ca,5748 Elm Blvd,36.733935,-75.386402,2018-05-01 14:04:16,Off0075,Thomas,Wilson,6863.0,,,,,,,Vic00162,Carol,Hall,72.0,Female,2324521746,Rifle,Low,Pending,,5.0,6749.76,Yes,Incident At 5748 Elm Blvd. Officer Responded At Scene.
Inc001672,Burglry,North,Maplewood,Il,3927 Sunset Blvd,47.879138,-74.693887,2019-03-29 19:04:48,Off0142,Anthony,Jones,6512.0,Sus00695,Nancy,Moore,66.0,Female,Other,Vic00573,Donna,Harris,54.0,Unknown,5964737035,Unarmed,High,Under Investigation,,5.0,46968.81,,Incident At 3927 Sunset Blvd. Officer Responded At Scene.
Inc001304,Property Damage,South,Springfield,Il,9375 Washington Ave,29.407927,-72.894234,2018-05-14 07:03:26,Off0014,David,Nguyen,9228.0,Sus00103,Karen,Miller,,Male,Black,Vic00782,Charles,Johnson,,Unknown,8821879797,Blunt Object,Critical,Open,Arrest Made,1.0,30972.22,No,Incident At 9375 Washington Ave. Officer Responded At Scene.
Inc004320,Asslt,South,Springfield,Tx,8624 Main St,37.660301,-121.068361,2024-03-12 22:20:15,Off0045,William,Young,,Sus00448,Susan,Taylor,25.0,Female,Black,Vic00502,Richard,White,12.0,,3612644307,Hands/Feet,Low,Open,Arrest Made,2.0,45407.25,No,Incident At 8624 Main St. Officer Responded At Scene.
Inc000827,Roberry,Southeast,Maplewood,Oh,824 Maple Dr,47.163495,-116.004196,2020-06-19 08:29:18,Off0003,David,Green,1063.0,Sus00259,Matthew,Jackson,16.0,Unknown,Hispanic,Vic00886,Charles,Jackson,30.0,Unknown,2773766822,Unarmed,Critical,Pending,No Arrest,3.0,803.74,Yes,Incident At 824 Maple Dr. Officer Responded At Scene.
Inc003603,Drug Offense,North,Fairview,Nc,3396 Cedar Lane,47.141579,-113.212441,2022-01-02 23:28:11,Off0106,Thomas,Hill,2471.0,Sus00244,David,Thompson,72.0,Female,Hispanic,Vic00544,Donna,Miller,18.0,Male,4234676083,Blunt Object,Critical,Open,Arrest Made,2.0,37298.9,,Incident At 3396 Cedar Lane. Officer Responded At Scene.
Inc000751,Fraud,Southeast,Fairview,Ga,2965 Cedar Lane,43.684192,,2019-10-31 15:50:44,Off0145,John,Nguyen,3156.0,Sus00618,Michelle,Johnson,29.0,Male,Black,Vic00706,Robert,White,54.0,Unknown,4486806941,Pistol,Critical,,No Arrest,2.0,40102.06,No,Incident At 2965 Cedar Lane. Officer Responded At Scene.
Inc002694,Fraud,Northeast,Maplewood,Az,1482 Washington Ave,33.127815,56.8715,2023-11-26 03:34:04,Off0121,Susan,Miller,5356.0,Sus00788,Nancy,Green,72.0,Male,Hispanic,Vic00706,Barbara,Williams,22.0,Female,4005605294,Blunt Object,Medium,Under Investigation,Dismissed,1.0,24521.12,No,Incident At 1482 Washington Ave. Officer Responded At Scene.
Inc004270,Online Fraud,South,Riverside,Ga,5019 River Rd,,-81.190439,2018-08-24 03:37:42,Off0040,Chris,Wright,5956.0,Sus00132,Linda,Johnson,33.0,,,Vic00290,Michelle,Taylor,48.0,Male,9278908792,Rifle,Medium,Open,,2.0,6576.81,Yes,
Inc000911,Arson,Northwest,Riverside,Ga,7742 Cedar Lane,35.641016,-90.883903,2024-01-26 11:00:56,Off0059,Patricia,Brown,3613.0,Sus00396,Daniel,White,34.0,Female,White,Vic00223,Ashley,Miller,23.0,Other,,Hands/Feet,Critical,Under Investigation,Arrest Made,2.0,8886.69,No,Incident At 7742 Cedar Lane. Officer Responded At Scene.
Inc000030,Kidnapping,Northeast,Oakdale,Fl,9750 Oak Ave,32.120383,-102.412676,2024-09-25 14:35:39,Off0085,Anthony,Jones,9624.0,Sus00096,Jessica,Martin,38.0,Male,White,Vic00317,Michael,Taylor,72.0,Male,4312403538,Blunt Object,Low,Pending,No Arrest,4.0,-38543.74,Yes,
Inc004774,Drug Offense,Northeast,Centerville,Ga,4763 Sunset Blvd,26.814628,-94.814066,,Off0063,Michelle,Wright,2917.0,,,,,,,Vic00851,Charles,Harris,88.0,Female,7408903493,Rifle,High,Under Investigation,,5.0,29734.43,,Incident At 4763 Sunset Blvd. Officer Responded At Scene.
Inc003559,Abduction,East,Oakdale,Nc,3359 River Rd,32.071616,-114.078346,2019-12-22 06:06:26,Off0041,Mary,Anderson,2700.0,Sus00490,Linda,Scott,40.0,Male,Asian,Vic00038,Joseph,Flores,57.0,Male,6637455574,Knife,Critical,Open,Arrest Made,5.0,49087.73,Yes,Incident At 3359 River Rd. Officer Responded At Scene.
Inc000265,Burglary,Southeast,Maplewood,Pa,6115 Cedar Lane,39.304012,-120.519135,2018-03-22 06:01:36,Off0085,James,Flores,8708.0,Sus00036,Robert,Green,41.0,Male,Asian,Vic00387,Emily,Martin,31.0,Other,3021156712,Blunt Object,Medium,Open,No Arrest,0.0,48436.52,No,Incident At 6115 Cedar Lane. Officer Responded At Scene.
Inc001839,Domestic Violence,North,Lakewood,Ga,4583 Park Rd,45.59449,-106.417724,2020-07-05 18:09:33,Off0063,Chris,Nguyen,5946.0,Sus00154,William,Scott,38.0,Other,Hispanic,Vic00041,Barbara,Thompson,15.0,Male,4549025042,Hands/Feet,,Under Investigation,Dismissed,2.0,14716.36,No,Incident At 4583 Park Rd. Officer Responded At Scene.
Inc004653,Cyber Crime,Central,Lakewood,Il,8080 Lincoln St,26.568187,-86.459121,,Off0024,Patricia,Garcia,8019.0,,,,,,,Vic00314,Jessica,Taylor,12.0,Male,6219381106,Bat,High,Open,,1.0,39493.26,No,Incident At 8080 Lincoln St. Officer Responded At Scene.
Inc002434,Armed Robbery,Southwest,Oakdale,Ny,1955 Oak Ave,29.007224,-108.66958,2023-07-25 21:14:07,Off0075,Joseph,White,7044.0,Sus00166,Barbara,White,57.0,Female,,Vic00969,Linda,Garcia,46.0,Other,,Unarmed,,Pending,No Arrest,5.0,48712.24,Yes,Incident At 1955 Oak Ave. Officer Responded At Scene.
Inc000568,Breaking & Entering,West,Riverside,Tx,4846 River Rd,27.026785,-109.028154,2020-10-29 13:04:39,Off0092,Susan,Miller,1884.0,Sus00065,Mary,Miller,18.0,Male,Other,,,,,,,,Medium,Closed,,5.0,4990.41,Yes,Incident At 4846 River Rd. Officer Responded At Scene.
Inc003149,Vandalism,Southeast,Fairview,Il,6257 Main St,28.815258,-111.866796,2019-09-21 06:14:59,Off0057,Thomas,Davis,9779.0,Sus00472,John,Moore,27.0,Female,Unknown,Vic00922,Anthony,Wilson,76.0,,6314669949,Unarmed,Low,Under Investigation,Arrest Made,3.0,,Yes,Incident At 6257 Main St. Officer Responded At Scene.
Inc002153,Trespassing,East,Maplewood,Ga,5366 Maple Dr,25.759626,-105.049092,2020-02-13 04:01:44,Off0096,Michelle,Nguyen,4681.0,Sus00005,Joseph,Martin,43.0,Male,Asian,Vic00302,James,Flores,66.0,Male,8784133405,Hands/Feet,Medium,Open,,0.0,36961.67,No,Incident At 5366 Maple Dr. Officer Responded At Scene.
Inc004837,Vandalism,Central,Oakdale,Il,4502 Maple Dr,35.10094,-86.110034,2024-04-14 07:08:27,Off0144,James,Scott,4391.0,Sus00142,Patricia,Garcia,54.0,Male,Black,Vic00282,Mary,Jones,30.0,Unknown,,Firearm,Low,Open,,5.0,,Yes,Incident At 4502 Maple Dr. Officer Responded At Scene.
Inc004439,Roberry,Southwest,Maplewood,Fl,3582 Washington Ave,37.6773,-103.193194,2022-02-25 02:55:02,Off0002,Ashley,Johnson,9719.0,Sus00121,Chris,Smith,38.0,,Asian,Vic00730,Michelle,Johnson,70.0,Male,9669159818,,,Resolved,Dismissed,5.0,4895.28,Yes,Incident At 3582 Washington Ave. Officer Responded At Scene.
Inc003824,Vandalism,East,Maplewood,Tx,3984 Sunset Blvd,,-98.533741,2019-01-25 16:44:53,Off0098,Jessica,Brown,2336.0,Sus00466,James,Scott,43.0,Female,Black,Vic00755,Matthew,Allen,66.0,Female,3806392431,,High,Open,Dismissed,4.0,20363.11,No,Incident At 3984 Sunset Blvd. Officer Responded At Scene.
Inc000433,Arson,Southeast,Centerville,Il,5020 Park Rd,34.362433,-70.87098,2019-03-26 13:35:42,Off0058,Matthew,Moore,5802.0,Sus00135,Robert,Williams,56.0,Female,White,Vic00148,Michael,Green,85.0,Female,9731843325,Firearm,Critical,Open,,5.0,41164.64,No,Incident At 5020 Park Rd. Officer Responded At Scene.
Inc003916,Fraud,Northeast,Springfield,Ca,4914 Elm Blvd,34.182056,-109.016577,2022-04-26 08:15:30,Off0003,James,Williams,8281.0,,,,,,,Vic00873,Anthony,Wilson,80.0,Female,4439101852,Blunt Object,Medium,Resolved,Arrest Made,0.0,12240.75,,
Inc003989,Robbry,North,Riverside,Ca,9767 Park Rd,29.477602,-107.939748,2019-05-22 19:45:27,Off0024,David,Hall,6571.0,Sus00376,Jessica,Thomas,45.0,Female,Other,Vic00928,William,Hill,85.0,Male,7296175873,Firearm,Critical,Closed,Arrest Made,2.0,17673.31,Yes,
Inc000679,Fire Setting,South,Lakewood,Ca,7744 Maple Dr,29.774965,-86.431253,2024-12-27 11:16:25,Off0056,Daniel,Green,7390.0,Sus00569,Michael,Brown,38.0,Male,,Vic00140,Patricia,Hall,14.0,Male,5028282346,Hands/Feet,Medium,Open,Dismissed,0.0,31778.52,No,
Inc001442,Arsen,East,Lakewood,Az,2082 Cedar Lane,36.789816,-91.178445,2019-11-27 10:03:00,Off0017,Sarah,Martin,6478.0,Sus00518,Anthony,Hall,,Male,Asian,Vic00280,Susan,Davis,,Female,6908107623,,Critical,Open,,1.0,43749.55,,Incident At 2082 Cedar Lane. Officer Responded At Scene.
Inc002560,Arson,Midtown,Centerville,Pa,3076 Maple Dr,44.094662,,,Off0067,Sarah,Young,7892.0,Sus00484,Patricia,Moore,35.0,Male,Black,Vic00075,Donna,Wright,65.0,Male,9006299058,,Medium,Open,Warning,4.0,26511.16,,Incident At 3076 Maple Dr. Officer Responded At Scene.
Inc000958,Fraud,Northwest,Centerville,Fl,351 Main St,37.821295,-87.575838,2021-01-09 11:27:53,Off0117,Donna,Smith,2316.0,Sus00584,Barbara,Hill,28.0,Male,Unknown,Vic00681,Joseph,Taylor,28.0,,,Rifle,High,,Arrest Made,5.0,21083.41,Yes,Incident At 351 Main St. Officer Responded At Scene.
Inc003442,Cyber Crime,West,Hillcrest,Pa,9072 Washington Ave,36.243092,-77.710592,2022-05-14 03:14:32,Off0009,Susan,Wilson,6560.0,Sus00564,Mary,Green,25.0,Female,Other,Vic00680,Carol,Walker,47.0,Female,3674624642,Hands/Feet,Low,,,0.0,29088.36,Yes,Incident At 9072 Washington Ave. Officer Responded At Scene.
Inc003952,Armed Robbery,North,Fairview,Az,6767 Washington Ave,30.851872,-113.459006,2024-11-08 09:11:48,Off0131,Mary,Miller,8981.0,Sus00353,Nancy,Hall,,Other,White,Vic00056,Daniel,Smith,38.0,Male,,Knife,Critical,Resolved,Warning,4.0,,Yes,Incident At 6767 Washington Ave. Officer Responded At Scene.
Inc004063,Vandalism,Southwest,Riverside,Oh,5051 Park Rd,29.16069,-97.805688,,Off0070,Patricia,Nguyen,,Sus00157,Karen,Walker,22.0,Female,Black,Vic00698,Patricia,Brown,77.0,,6674761292,Firearm,Critical,,,3.0,7315.25,Yes,Incident At 5051 Park Rd. Officer Responded At Scene.
Inc003615,Online Fraud,Midtown,Springfield,Ny,9991 Main St,25.109364,-75.971868,2020-01-05 07:10:59,Off0026,Michael,Anderson,7456.0,Sus00499,John,Anderson,68.0,Unknown,,Vic00291,Robert,Moore,,,7982879057,Rifle,Critical,Under Investigation,Dismissed,4.0,36118.46,,Incident At 9991 Main St. Officer Responded At Scene.
Inc003280,Domestic Violence,Southeast,Riverside,Ca,5076 Main St,33.178535,-82.791567,2022-06-15 13:17:02,Off0063,Jessica,Harris,9433.0,Sus00414,James,Hill,,Male,Black,Vic00433,Patricia,Torres,86.0,Female,4338093880,Hands/Feet,Medium,Closed,,5.0,2252.71,No,
Inc000863,Homocide,Northeast,Riverside,Il,4905 Washington Ave,45.918245,-92.086776,2020-08-07 22:19:41,Off0006,Mark,Smith,6071.0,Sus00394,Matthew,Hill,49.0,Female,Black,Vic00241,Donna,Young,29.0,,9663969243,Unarmed,Medium,Open,,,37597.2,No,Incident At 4905 Washington Ave. Officer Responded At Scene.
Inc004066,Burglary,Southeast,Maplewood,Il,1122 Maple Dr,25.16637,-118.237033,2024-12-19 15:00:52,Off0146,Ashley,Nguyen,8709.0,Sus00775,Richard,Anderson,26.0,Male,Hispanic,Vic00710,Nancy,Torres,63.0,Female,3085918316,Unarmed,,,,0.0,37605.67,No,Incident At 1122 Maple Dr. Officer Responded At Scene.
Inc002191,Drug Offense,North,Riverside,Oh,4089 Cedar Lane,47.857426,-111.112151,2024-02-26 09:23:51,Off0027,Richard,White,3795.0,,,,,,,Vic00479,Linda,Walker,83.0,Male,2748269573,Knife,High,Closed,No Arrest,,47511.32,No,Incident At 4089 Cedar Lane. Officer Responded At Scene.
Inc002147,Asslt,Southwest,Lakewood,Ny,481 Washington Ave,37.262158,-120.251637,2024-01-13 03:32:21,Off0060,Susan,Anderson,8325.0,Sus00090,Michelle,Garcia,22.0,Unknown,Hispanic,Vic00239,Anthony,Hill,64.0,Female,5965077534,Knife,Low,,Arrest Made,4.0,29803.63,No,Incident At 481 Washington Ave. Officer Responded At Scene.
Inc002820,Scam,Southwest,Maplewood,Ga,4591 Lincoln St,26.105749,-101.993534,2024-02-11 17:34:01,Off0013,Matthew,Wilson,9409.0,Sus00673,Susan,Green,,Male,Black,Vic00433,Mary,Young,14.0,Female,8128084905,Knife,,Pending,Dismissed,0.0,,Yes,Incident At 4591 Lincoln St. Officer Responded At Scene.
Inc004759,Drug Offense,Northeast,Maplewood,Tx,9200 Lincoln St,26.965328,-100.65257,2022-12-14 07:00:39,Off0007,Michael,Hill,9597.0,Sus00678,David,Johnson,,,,Vic00882,John,Williams,78.0,Other,7662985939,Firearm,Low,Open,No Arrest,3.0,25599.09,No,Incident At 9200 Lincoln St. Officer Responded At Scene.
Inc001397,D.U.I.,Midtown,Lakewood,Pa,9580 Main St,26.190969,-121.231664,2020-05-25 13:24:22,Off0117,James,Miller,4069.0,Sus00165,Emily,Smith,,Female,Asian,Vic00791,Barbara,Hill,,Unknown,2823065380,,Critical,Closed,Arrest Made,2.0,10633.34,Yes,Incident At 9580 Main St. Officer Responded At Scene.
Inc001313,Assault & Battery,South,Lakewood,Il,6133 Elm Blvd,31.086596,-102.966658,2022-04-23 09:46:02,Off0145,Joseph,Garcia,4816.0,Sus00784,John,Torres,74.0,Unknown,Unknown,Vic00640,Thomas,Taylor,55.0,Other,,,Critical,Under Investigation,Arrest Made,1.0,18248.81,No,Incident At 6133 Elm Blvd. Officer Responded At Scene.
Inc000107,Theft,West,Maplewood,Ca,7618 Main St,26.531749,-87.660613,,Off0093,Michelle,Brown,1312.0,Sus00300,Chris,Thomas,29.0,Female,Asian,Vic00727,David,Harris,86.0,Female,2902904258,,Medium,,Arrest Made,0.0,12369.61,Yes,Incident At 7618 Main St. Officer Responded At Scene.
Inc004150,Battery,Southeast,Lakewood,Ny,8816 Oak Ave,42.996009,-79.900205,,Off0062,Emily,Allen,4062.0,Sus00130,Jennifer,Thompson,,Female,White,Vic00409,Thomas,Anderson,86.0,Male,,Firearm,Critical,Open,Dismissed,1.0,27088.54,Yes,Incident At 8816 Oak Ave. Officer Responded At Scene.
Inc002587,Theft/Larceny,Northwest,Fairview,Oh,5747 Oak Ave,38.935117,-80.539215,2022-03-05 05:19:11,Off0123,Mark,Walker,4079.0,Sus00613,David,Williams,43.0,Female,Black,Vic00252,Robert,Young,43.0,,6578658993,Firearm,High,Resolved,Arrest Made,2.0,33522.61,No,
Inc003379,Stealing,North,Oakdale,Pa,1369 Washington Ave,31.62215,-85.805489,2019-12-15 18:45:48,Off0067,Charles,Miller,6623.0,Sus00534,Daniel,Hall,35.0,Other,Other,Vic00507,Nancy,Williams,75.0,Female,2863073671,Unarmed,Low,,Arrest Made,0.0,30761.5,No,
